frame,id,raw_x,raw_y,comp_x,comp_y,dx,dy,dist
195,26,1498,550,1248,541,250,9,250.16
195,21,1718,855,1509,877,209,-22,210.15
196,1,898,527,575,523,323,4,323.02
196,2,1371,708,1114,718,257,-10,257.19
196,3,824,787,503,812,321,-25,321.97
196,5,478,696,111,716,367,-20,367.54
196,7,683,584,336,589,347,-5,347.04
196,8,1625,889,1407,915,218,-26,219.54
196,16,947,884,646,918,301,-34,302.91
196,19,1350,942,1100,978,250,-36,252.58
196,4,1112,560,816,557,296,3,296.02
196,18,929,425,605,409,324,16,324.39
196,6,646,488,290,483,356,5,356.04
196,11,581,508,218,506,363,2,363.01
196,9,1526,566,1281,558,245,8,245.13
196,25,1286,531,1010,523,276,8,276.12
196,26,1498,550,1249,541,249,9,249.16
196,21,1718,855,1510,877,208,-22,209.16
197,1,898,527,576,523,322,4,322.02
197,2,1371,708,1115,718,256,-10,256.20
197,3,824,786,504,811,320,-25,320.98
197,5,479,695,113,714,366,-19,366.49
197,7,682,584,336,589,346,-5,346.04
197,8,1624,889,1407,915,217,-26,218.55
197,16,946,884,646,918,300,-34,301.92
197,19,1349,941,1100,977,249,-36,251.59
197,4,1111,560,816,557,295,3,295.02
197,18,927,426,604,411,323,15,323.35
197,6,646,488,291,483,355,5,355.04
197,11,579,509,217,507,362,2,362.01
197,9,1530,567,1287,559,243,8,243.13
197,25,1283,532,1008,524,275,8,275.12
197,26,1498,550,1250,541,248,9,248.16
197,21,1718,855,1511,877,207,-22,208.17
198,1,896,527,575,523,321,4,321.02
198,2,1370,709,1115,719,255,-10,255.20
198,3,822,786,504,811,318,-25,318.98
198,5,481,693,117,712,364,-19,364.50
198,7,682,584,338,589,344,-5,344.04
198,8,1622,889,1406,915,216,-26,217.56
198,16,945,884,646,918,299,-34,300.93
198,19,1347,941,1100,977,247,-36,249.61
198,4,1110,561,817,558,293,3,293.02
198,18,925,426,603,411,322,15,322.35
198,6,646,488,293,483,353,5,353.04
198,11,578,511,218,509,360,2,360.01
198,9,1532,567,1291,559,241,8,241.13
198,25,1280,533,1006,525,274,8,274.12
198,26,1497,550,1251,541,246,9,246.16
198,21,1717,855,1511,877,206,-22,207.17
199,1,897,527,578,523,319,4,319.03
199,2,1370,709,1117,719,253,-10,253.20
199,3,822,786,505,811,317,-25,317.98
199,5,483,692,121,711,362,-19,362.50
199,7,681,585,338,590,343,-5,343.04
199,8,1620,889,1405,915,215,-26,216.57
199,16,944,884,646,918,298,-34,299.93
199,19,1345,941,1099,976,246,-35,248.48
199,4,1110,561,818,558,292,3,292.02
199,18,924,428,604,413,320,15,320.35
199,6,645,488,294,483,351,5,351.04
199,11,576,511,217,509,359,2,359.01
199,9,1534,566,1294,558,240,8,240.13
199,25,1277,533,1005,525,272,8,272.12
199,26,1496,549,1251,540,245,9,245.17
199,21,1717,856,1512,878,205,-22,206.18
200,1,898,527,581,523,317,4,317.03
200,2,1371,708,1119,718,252,-10,252.20
200,3,821,785,506,810,315,-25,315.99
200,5,485,691,125,709,360,-18,360.45
200,7,679,585,338,590,341,-5,341.04
200,8,1618,888,1404,914,214,-26,215.57
200,16,942,885,646,919,296,-34,297.95
200,19,1343,940,1098,975,245,-35,247.49
200,4,1110,560,820,557,290,3,290.02
200,18,922,429,604,414,318,15,318.35
200,6,645,488,295,482,350,6,350.05
200,11,575,510,218,508,357,2,357.01
200,9,1535,565,1297,557,238,8,238.13
200,25,1274,534,1003,526,271,8,271.12
200,26,1496,549,1253,540,243,9,243.17
200,21,1717,856,1514,878,203,-22,204.19
201,1,898,528,583,524,315,4,315.03
201,2,1370,708,1120,718,250,-10,250.20
201,3,821,785,508,810,313,-25,314.00
201,5,485,691,127,709,358,-18,358.45
201,7,678,585,339,589,339,-4,339.02
201,8,1616,888,1404,914,212,-26,213.59
201,16,940,884,645,918,295,-34,296.95
201,19,1342,940,1099,975,243,-35,245.51
201,4,1110,559,822,555,288,4,288.03
201,18,920,429,604,414,316,15,316.36
201,6,643,488,295,482,348,6,348.05
201,11,573,511,218,509,355,2,355.01
201,9,1537,566,1301,558,236,8,236.14
201,25,1271,534,1002,526,269,8,269.12
201,26,1494,549,1252,540,242,9,242.17
202,1,898,527,585,522,313,5,313.04
202,2,1370,708,1122,718,248,-10,248.20
202,3,823,786,512,810,311,-24,311.92
202,5,485,691,129,709,356,-18,356.45
202,7,677,585,340,589,337,-4,337.02
202,8,1614,888,1403,914,211,-26,212.60
202,16,937,885,644,919,293,-34,294.97
202,19,1339,940,1097,975,242,-35,244.52
202,4,1109,559,823,555,286,4,286.03
202,18,918,428,604,412,314,16,314.41
202,6,643,489,298,483,345,6,345.05
202,11,573,512,220,510,353,2,353.01
202,9,1538,567,1305,559,233,8,233.14
202,25,1267,535,999,527,268,8,268.12
202,26,1494,549,1254,540,240,9,240.17
202,13,1051,454,754,440,297,14,297.33
203,1,897,527,586,522,311,5,311.04
203,2,1368,708,1122,717,246,-9,246.16
203,3,824,787,515,811,309,-24,309.93
203,5,484,693,130,711,354,-18,354.46
203,7,676,585,341,589,335,-4,335.02
203,8,1612,888,1403,914,209,-26,210.61
203,16,935,885,644,919,291,-34,292.98
203,19,1337,939,1097,974,240,-35,242.54
203,4,1109,559,825,555,284,4,284.03
203,18,916,428,604,412,312,16,312.41
203,6,642,489,299,483,343,6,343.05
203,11,572,512,221,509,351,3,351.01
203,9,1541,568,1310,560,231,8,231.14
203,25,1263,535,997,527,266,8,266.12
203,26,1492,549,1254,540,238,9,238.17
203,13,1049,454,754,440,295,14,295.33
204,1,897,527,589,522,308,5,308.04
204,2,1367,708,1123,717,244,-9,244.17
204,3,824,786,518,810,306,-24,306.94
204,5,485,695,134,713,351,-18,351.46
204,7,674,585,341,589,333,-4,333.02
204,8,1609,888,1402,914,207,-26,208.63
204,16,933,885,644,919,289,-34,290.99
204,19,1335,939,1097,974,238,-35,240.56
204,4,1107,560,825,556,282,4,282.03
204,18,914,429,604,413,310,16,310.41
204,6,641,490,300,484,341,6,341.05
204,11,571,512,223,509,348,3,348.01
204,9,1541,570,1312,562,229,8,229.14
204,25,1260,534,996,526,264,8,264.12
204,26,1490,549,1254,540,236,9,236.17
204,13,1048,455,755,441,293,14,293.33
205,1,896,528,590,523,306,5,306.04
205,2,1366,709,1124,718,242,-9,242.17
205,3,824,785,520,809,304,-24,304.95
205,5,485,697,136,715,349,-18,349.46
205,7,672,584,341,588,331,-4,331.02
205,8,1606,888,1400,914,206,-26,207.63
205,16,931,885,644,919,287,-34,289.01
205,19,1332,939,1095,974,237,-35,239.57
205,4,1106,560,827,556,279,4,279.03
205,18,911,429,603,413,308,16,308.42
205,6,640,491,302,485,338,6,338.05
205,11,572,514,227,511,345,3,345.01
205,9,1541,571,1315,563,226,8,226.14
205,25,1256,534,994,526,262,8,262.12
205,26,1489,549,1255,540,234,9,234.17
205,13,1047,456,756,442,291,14,291.34
206,1,895,528,592,523,303,5,303.04
206,2,1364,709,1124,718,240,-9,240.17
206,3,824,784,522,808,302,-24,302.95
206,5,486,698,140,716,346,-18,346.47
206,7,670,584,342,588,328,-4,328.02
206,8,1604,888,1400,914,204,-26,205.65
206,16,929,885,644,918,285,-33,286.90
206,19,1330,939,1096,974,234,-35,236.60
206,4,1104,561,827,557,277,4,277.03
206,18,909,429,603,413,306,16,306.42
206,6,638,491,302,485,336,6,336.05
206,11,572,514,229,511,343,3,343.01
206,9,1540,572,1316,565,224,7,224.11
206,25,1252,535,992,527,260,8,260.12
206,26,1487,550,1256,541,231,9,231.18
206,13,1046,456,758,442,288,14,288.34
207,1,894,529,594,524,300,5,300.04
207,2,1363,708,1126,717,237,-9,237.17
207,3,825,783,526,806,299,-23,299.88
207,5,485,699,142,717,343,-18,343.47
207,7,669,584,344,588,325,-4,325.02
207,8,1600,888,1399,914,201,-26,202.67
207,16,926,885,643,918,283,-33,284.92
207,19,1327,939,1095,974,232,-35,234.63
207,4,1103,562,829,558,274,4,274.03
207,18,907,430,604,414,303,16,303.42
207,6,636,491,303,485,333,6,333.05
207,11,572,515,232,512,340,3,340.01
207,9,1542,573,1321,566,221,7,221.11
207,25,1249,535,991,527,258,8,258.12
207,26,1485,548,1256,539,229,9,229.18
207,13,1045,456,760,442,285,14,285.34
208,1,893,529,596,524,297,5,297.04
208,2,1364,708,1130,717,234,-9,234.17
208,3,827,781,531,804,296,-23,296.89
208,5,484,699,144,717,340,-18,340.48
208,7,669,584,347,588,322,-4,322.02
208,8,1597,888,1398,914,199,-26,200.69
208,16,923,885,643,918,280,-33,281.94
208,19,1324,938,1094,972,230,-34,232.50
208,4,1102,562,831,558,271,4,271.03
208,18,905,430,605,414,300,16,300.43
208,6,633,492,303,486,330,6,330.05
208,11,571,516,234,513,337,3,337.01
208,9,1543,572,1325,565,218,7,218.11
208,25,1244,536,989,528,255,8,255.13
208,26,1483,549,1257,540,226,9,226.18
208,13,1045,457,763,443,282,14,282.35
208,21,1726,855,1541,876,185,-21,186.19
209,1,892,529,598,524,294,5,294.04
209,2,1364,707,1133,716,231,-9,231.18
209,3,827,781,535,804,292,-23,292.90
209,5,482,699,145,717,337,-18,337.48
209,7,668,585,349,588,319,-3,319.01
209,8,1594,888,1397,914,197,-26,198.71
209,16,920,885,643,918,277,-33,278.96
209,19,1320,937,1093,971,227,-34,229.53
209,4,1101,562,833,558,268,4,268.03
209,18,902,430,605,414,297,16,297.43
209,6,632,493,305,487,327,6,327.06
209,11,570,516,237,513,333,3,333.01
209,9,1542,571,1327,563,215,8,215.15
209,25,1239,538,987,530,252,8,252.13
209,26,1481,549,1258,540,223,9,223.18
209,13,1044,457,765,443,279,14,279.35
209,21,1726,855,1544,876,182,-21,183.21
210,1,890,529,599,524,291,5,291.04
210,2,1365,707,1137,716,228,-9,228.18
210,3,827,782,538,805,289,-23,289.91
210,5,480,699,146,717,334,-18,334.48
210,7,667,585,351,588,316,-3,316.01
210,8,1591,886,1397,912,194,-26,195.73
210,16,917,885,643,918,274,-33,275.98
210,19,1318,937,1093,971,225,-34,227.55
210,4,1100,561,835,557,265,4,265.03
210,18,900,430,606,414,294,16,294.44
210,6,630,493,306,487,324,6,324.06
210,11,569,515,239,512,330,3,330.01
210,9,1544,571,1332,563,212,8,212.15
210,25,1235,538,985,530,250,8,250.13
210,26,1478,548,1258,539,220,9,220.18
210,13,1043,457,767,442,276,15,276.41
210,21,1725,854,1546,875,179,-21,180.23
211,1,887,529,599,524,288,5,288.04
211,2,1366,706,1142,715,224,-9,224.18
211,3,826,781,540,804,286,-23,286.92
211,5,481,698,151,715,330,-17,330.44
211,7,665,586,353,589,312,-3,312.01
211,8,1587,886,1396,912,191,-26,192.76
211,16,913,885,641,918,272,-33,273.99
211,19,1314,938,1092,972,222,-34,224.59
211,4,1099,561,837,557,262,4,262.03
211,18,898,432,608,416,290,16,290.44
211,6,628,493,308,487,320,6,320.06
211,11,568,515,241,512,327,3,327.01
211,9,1543,570,1335,562,208,8,208.15
211,25,1231,539,984,531,247,8,247.13
211,26,1475,548,1258,539,217,9,217.19
211,13,1041,458,769,444,272,14,272.36
211,21,1724,854,1548,875,176,-21,177.25
212,1,886,529,601,524,285,5,285.04
212,2,1365,706,1144,715,221,-9,221.18
212,3,827,780,545,802,282,-22,282.86
212,5,482,698,156,715,326,-17,326.44
212,7,662,586,353,589,309,-3,309.01
212,8,1584,885,1396,911,188,-26,189.79
212,16,910,886,642,919,268,-33,270.02
212,19,1311,938,1092,972,219,-34,221.62
212,4,1100,560,842,556,258,4,258.03
212,18,895,432,608,416,287,16,287.45
212,6,627,494,310,488,317,6,317.06
212,11,568,515,245,512,323,3,323.01
212,9,1541,570,1336,562,205,8,205.16
212,25,1227,538,983,530,244,8,244.13
212,26,1473,548,1259,539,214,9,214.19
212,13,1040,458,771,443,269,15,269.42
212,21,1723,853,1550,874,173,-21,174.27
213,1,885,529,604,524,281,5,281.04
213,2,1364,706,1146,715,218,-9,218.19
213,3,829,779,551,801,278,-22,278.87
213,5,486,698,164,715,322,-17,322.45
213,7,660,586,354,589,306,-3,306.01
213,8,1580,885,1395,910,185,-25,186.68
213,16,906,886,641,919,265,-33,267.05
213,19,1308,937,1092,971,216,-34,218.66
213,4,1101,559,847,555,254,4,254.03
213,18,892,431,608,415,284,16,284.45
213,6,625,494,312,488,313,6,313.06
213,11,568,516,249,513,319,3,319.01
213,9,1538,569,1336,561,202,8,202.16
213,25,1224,537,984,529,240,8,240.13
213,26,1470,547,1259,537,211,10,211.24
213,13,1038,459,773,445,265,14,265.37
213,21,1721,853,1551,874,170,-21,171.29
214,1,886,530,609,525,277,5,277.05
214,2,1363,706,1149,715,214,-9,214.19
214,3,833,778,559,800,274,-22,274.88
214,5,489,697,171,713,318,-16,318.40
214,7,659,587,357,590,302,-3,302.01
214,8,1576,884,1394,909,182,-25,183.71
214,16,903,886,641,918,262,-32,263.95
214,19,1305,936,1092,970,213,-34,215.70
214,4,1100,558,849,553,251,5,251.05
214,18,890,432,610,416,280,16,280.46
214,6,623,493,313,486,310,7,310.08
214,11,570,516,255,512,315,4,315.03
214,9,1534,567,1335,559,199,8,199.16
214,25,1221,537,984,529,237,8,237.13
214,26,1466,546,1258,536,208,10,208.24
214,13,1037,459,775,444,262,15,262.43
214,21,1727,850,1561,870,166,-20,167.20
215,1,885,530,611,525,274,5,274.05
215,2,1361,707,1150,716,211,-9,211.19
215,3,840,778,570,799,270,-21,270.82
215,5,490,696,176,712,314,-16,314.41
215,7,656,588,357,591,299,-3,299.02
215,8,1572,884,1392,909,180,-25,181.73
215,16,899,885,640,917,259,-32,260.97
215,19,1302,935,1092,968,210,-33,212.58
215,4,1100,557,853,552,247,5,247.05
215,18,887,433,610,417,277,16,277.46
215,6,621,493,315,486,306,7,306.08
215,11,571,516,260,512,311,4,311.03
215,9,1530,565,1334,557,196,8,196.16
215,25,1218,536,984,528,234,8,234.14
215,26,1463,548,1258,539,205,9,205.20
215,13,1037,460,779,446,258,14,258.38
215,21,1728,845,1565,865,163,-20,164.22
215,27,1418,471,1205,454,213,17,213.68
216,1,885,531,615,526,270,5,270.05
216,2,1360,707,1152,716,208,-9,208.19
216,3,844,778,578,799,266,-21,266.83
216,5,491,695,180,711,311,-16,311.41
216,7,655,588,360,591,295,-3,295.02
216,8,1569,882,1392,907,177,-25,178.76
216,16,896,885,640,917,256,-32,257.99
216,19,1299,935,1092,968,207,-33,209.61
216,4,1098,557,854,552,244,5,244.05
216,18,884,433,610,417,274,16,274.47
216,6,619,493,316,486,303,7,303.08
216,11,571,516,263,512,308,4,308.03
216,9,1527,563,1334,555,193,8,193.17
216,25,1215,537,984,529,231,8,231.14
216,26,1459,548,1258,539,201,9,201.20
216,13,1036,459,781,444,255,15,255.44
216,27,1415,471,1206,454,209,17,209.69
217,1,885,530,619,524,266,6,266.07
217,2,1358,707,1154,716,204,-9,204.20
217,3,846,778,584,799,262,-21,262.84
217,5,490,693,183,709,307,-16,307.42
217,7,653,588,361,591,292,-3,292.02
217,8,1565,881,1391,906,174,-25,175.79
217,16,893,885,640,917,253,-32,255.02
217,19,1295,935,1091,968,204,-33,206.65
217,4,1097,557,857,552,240,5,240.05
217,18,881,434,611,418,270,16,270.47
217,6,617,493,318,486,299,7,299.08
217,11,570,516,266,512,304,4,304.03
217,9,1522,559,1332,550,190,9,190.21
217,25,1213,537,986,529,227,8,227.14
217,26,1456,549,1258,540,198,9,198.20
217,13,1035,460,784,446,251,14,251.39
217,27,1412,471,1206,454,206,17,206.70
218,1,884,531,622,525,262,6,262.07
218,2,1357,707,1156,716,201,-9,201.20
218,3,847,776,589,797,258,-21,258.85
218,5,490,692,187,707,303,-15,303.37
218,7,649,589,361,592,288,-3,288.02
218,8,1561,882,1390,907,171,-25,172.82
218,16,889,885,639,917,250,-32,252.04
218,19,1292,934,1091,967,201,-33,203.69
218,4,1095,557,858,552,237,5,237.05
218,18,879,433,613,417,266,16,266.48
218,6,616,493,321,486,295,7,295.08
218,11,570,516,270,512,300,4,300.03
218,9,1517,557,1330,548,187,9,187.22
218,25,1210,538,986,530,224,8,224.14
218,26,1452,548,1257,539,195,9,195.21
218,13,1032,460,785,446,247,14,247.40
218,27,1409,471,1206,454,203,17,203.71
219,1,882,531,623,525,259,6,259.07
219,2,1355,707,1158,716,197,-9,197.21
219,3,847,774,593,794,254,-20,254.79
219,5,490,689,191,704,299,-15,299.38
219,7,646,589,362,592,284,-3,284.02
219,8,1557,882,1390,907,167,-25,168.86
219,16,885,886,639,918,246,-32,248.07
219,19,1289,934,1092,967,197,-33,199.74
219,4,1093,558,860,553,233,5,233.05
219,18,876,433,613,417,263,16,263.49
219,6,614,493,323,486,291,7,291.08
219,11,569,516,273,512,296,4,296.03
219,9,1511,554,1327,545,184,9,184.22
219,25,1206,538,986,530,220,8,220.15
219,26,1448,548,1256,539,192,9,192.21
219,13,1029,459,785,444,244,15,244.46
219,27,1408,472,1209,455,199,17,199.72
220,1,880,531,626,525,254,6,254.07
220,2,1352,707,1159,716,193,-9,193.21
220,3,848,770,598,790,250,-20,250.80
220,5,490,687,195,701,295,-14,295.33
220,7,644,589,364,592,280,-3,280.02
220,8,1553,881,1389,906,164,-25,165.89
220,16,881,885,638,917,243,-32,245.10
220,19,1285,934,1091,967,194,-33,196.79
220,4,1091,558,862,553,229,5,229.05
220,18,874,433,616,417,258,16,258.50
220,6,613,493,326,486,287,7,287.09
220,11,569,516,278,512,291,4,291.03
220,9,1505,554,1325,545,180,9,180.22
220,25,1203,538,987,530,216,8,216.15
220,26,1444,550,1256,541,188,9,188.22
220,13,1027,458,787,443,240,15,240.47
220,27,1407,473,1212,457,195,16,195.66
221,1,878,531,627,525,251,6,251.07
221,2,1350,707,1160,716,190,-9,190.21
221,3,851,768,605,788,246,-20,246.81
221,5,490,687,199,701,291,-14,291.34
221,7,642,588,366,591,276,-3,276.02
221,8,1549,881,1388,906,161,-25,162.93
221,16,877,885,638,917,239,-32,241.13
221,19,1282,934,1092,967,190,-33,192.84
221,4,1088,559,863,554,225,5,225.06
221,18,871,434,616,418,255,16,255.50
221,6,612,493,329,486,283,7,283.09
221,11,569,516,282,512,287,4,287.03
221,9,1500,554,1323,545,177,9,177.23
221,25,1201,538,988,530,213,8,213.15
221,13,1026,459,790,445,236,14,236.41
221,27,1406,472,1215,456,191,16,191.67
221,21,1720,846,1578,866,142,-20,143.40
222,1,877,532,631,526,246,6,246.07
222,2,1350,706,1164,715,186,-9,186.22
222,3,856,767,615,786,241,-19,241.75
222,5,492,688,206,702,286,-14,286.34
222,7,639,587,367,589,272,-2,272.01
222,8,1544,880,1387,905,157,-25,158.98
222,16,873,885,638,917,235,-32,237.17
222,19,1278,934,1091,967,187,-33,189.89
222,4,1087,559,866,554,221,5,221.06
222,18,869,434,619,418,250,16,250.51
222,6,612,494,333,487,279,7,279.09
222,11,570,517,287,513,283,4,283.03
222,9,1494,554,1320,545,174,9,174.23
222,25,1197,538,988,530,209,8,209.15
222,13,1025,460,794,446,231,14,231.42
222,27,1405,472,1218,456,187,16,187.68
222,21,1719,845,1581,865,138,-20,139.44
223,1,876,532,634,527,242,5,242.05
223,2,1351,705,1170,714,181,-9,181.22
223,3,860,765,623,784,237,-19,237.76
223,5,494,687,212,701,282,-14,282.35
223,7,638,586,370,588,268,-2,268.01
223,8,1540,880,1386,905,154,-25,156.02
223,16,870,885,638,917,232,-32,234.20
223,19,1274,933,1091,966,183,-33,185.95
223,4,1085,558,868,553,217,5,217.06
223,18,867,433,621,417,246,16,246.52
223,6,610,494,336,487,274,7,274.09
223,11,570,518,292,514,278,4,278.03
223,9,1487,552,1317,543,170,9,170.24
223,25,1194,538,989,530,205,8,205.16
223,13,1026,461,799,447,227,14,227.43
223,27,1403,471,1220,455,183,16,183.70
223,21,1718,844,1584,864,134,-20,135.48
224,1,876,532,639,527,237,5,237.05
224,2,1352,703,1175,711,177,-8,177.18
224,3,863,762,631,781,232,-19,232.78
224,5,495,686,218,700,277,-14,277.35
224,7,636,586,372,588,264,-2,264.01
224,8,1535,879,1385,904,150,-25,152.07
224,16,865,885,637,916,228,-31,230.10
224,19,1270,932,1091,965,179,-33,182.02
224,4,1085,558,873,554,212,4,212.04
224,18,865,433,623,417,242,16,242.53
224,6,608,495,338,488,270,7,270.09
224,11,570,518,297,514,273,4,273.03
224,9,1477,551,1310,543,167,8,167.19
224,25,1191,538,990,531,201,7,201.12
224,13,1026,461,804,447,222,14,222.44
224,27,1402,472,1224,456,178,16,178.72
224,21,1721,844,1592,864,129,-20,130.54
225,1,877,532,644,527,233,5,233.05
225,2,1352,702,1180,710,172,-8,172.19
225,3,863,761,636,779,227,-18,227.71
225,5,494,685,222,699,272,-14,272.36
225,7,634,587,375,589,259,-2,259.01
225,8,1531,878,1385,903,146,-25,148.12
225,16,860,885,636,916,224,-31,226.13
225,19,1266,932,1091,965,175,-33,178.08
225,4,1086,557,878,552,208,5,208.06
225,18,862,433,624,417,238,16,238.54
225,6,606,495,341,488,265,7,265.09
225,11,570,518,301,514,269,4,269.03
225,9,1468,550,1304,542,164,8,164.20
225,25,1187,538,990,531,197,7,197.12
225,13,1025,461,807,447,218,14,218.45
225,27,1400,473,1226,457,174,16,174.73
225,21,1724,843,1599,863,125,-20,126.59
226,1,876,531,648,526,228,5,228.05
226,2,1351,701,1183,709,168,-8,168.19
226,3,864,760,641,778,223,-18,223.73
226,5,494,683,226,696,268,-13,268.32
226,7,631,587,376,589,255,-2,255.01
226,8,1526,877,1383,902,143,-25,145.17
226,16,856,885,636,916,220,-31,222.17
226,19,1262,932,1091,965,171,-33,174.16
226,4,1088,557,885,553,203,4,203.04
226,18,859,434,626,419,233,15,233.48
226,6,604,494,343,487,261,7,261.09
226,11,569,517,305,513,264,4,264.03
226,9,1459,550,1299,542,160,8,160.20
226,25,1184,538,992,531,192,7,192.13
226,13,1025,461,812,447,213,14,213.46
226,27,1399,471,1229,455,170,16,170.75
226,21,1726,842,1605,862,121,-20,122.64
227,1,874,530,650,525,224,5,224.06
227,2,1349,700,1185,708,164,-8,164.20
227,3,866,758,648,776,218,-18,218.74
227,5,494,681,231,694,263,-13,263.32
227,7,629,587,379,589,250,-2,250.01
227,8,1522,877,1383,902,139,-25,141.23
227,16,852,884,637,915,215,-31,217.22
227,19,1258,932,1091,965,167,-33,170.23
227,4,1088,557,890,553,198,4,198.04
227,18,856,434,627,419,229,15,229.49
227,6,603,493,347,486,256,7,256.10
227,11,567,517,308,513,259,4,259.03
227,9,1452,550,1296,542,156,8,156.20
227,25,1180,538,992,531,188,7,188.13
227,13,1022,461,813,447,209,14,209.47
227,27,1399,471,1234,455,165,16,165.77
227,21,1725,841,1609,861,116,-20,117.71
228,1,872,530,653,525,219,5,219.06
228,2,1348,701,1189,710,159,-9,159.25
228,3,868,754,655,772,213,-18,213.76
228,5,493,679,235,692,258,-13,258.33
228,7,627,587,382,589,245,-2,245.01
228,8,1517,876,1382,901,135,-25,137.30
228,16,847,884,636,915,211,-31,213.27
228,19,1254,931,1091,964,163,-33,166.31
228,4,1086,555,892,551,194,4,194.04
228,18,852,433,628,418,224,15,224.50
228,6,601,494,350,487,251,7,251.10
228,11,567,515,313,511,254,4,254.03
228,9,1446,549,1294,541,152,8,152.21
228,25,1178,538,995,531,183,7,183.13
228,13,1020,460,816,446,204,14,204.48
228,21,1723,840,1611,860,112,-20,113.77
229,1,870,529,656,524,214,5,214.06
229,2,1346,701,1191,710,155,-9,155.26
229,3,872,753,665,771,207,-18,207.78
229,5,493,677,240,690,253,-13,253.33
229,7,624,587,384,590,240,-3,240.02
229,8,1513,876,1382,902,131,-26,133.56
229,16,842,884,635,915,207,-31,209.31
229,19,1249,930,1090,963,159,-33,162.39
229,4,1084,553,895,549,189,4,189.04
229,18,849,433,630,418,219,15,219.51
229,6,599,494,353,487,246,7,246.10
229,11,566,514,317,510,249,4,249.03
229,9,1439,546,1291,538,148,8,148.22
229,25,1175,536,996,529,179,7,179.14
229,13,1018,460,819,447,199,13,199.42
229,21,1721,839,1613,859,108,-20,109.84
229,27,1396,471,1240,456,156,15,156.72
230,1,869,528,660,523,209,5,209.06
230,2,1346,701,1195,710,151,-9,151.27
230,3,876,752,674,770,202,-18,202.80
230,5,491,676,245,689,246,-13,246.34
230,7,620,589,386,592,234,-3,234.02
230,8,1508,876,1380,901,128,-25,130.42
230,16,837,884,635,915,202,-31,204.36
230,19,1245,929,1089,962,156,-33,159.45
230,4,1082,551,898,547,184,4,184.04
230,18,847,433,633,419,214,14,214.46
230,6,596,493,356,487,240,6,240.07
230,11,566,514,323,510,243,4,243.03
230,9,1435,546,1290,539,145,7,145.17
230,25,1173,535,998,529,175,6,175.10
230,13,1017,460,823,448,194,12,194.37
230,21,1721,838,1615,858,106,-20,107.87
230,27,1394,472,1242,458,152,14,152.64
231,1,866,527,663,523,203,4,203.04
231,2,1344,701,1197,710,147,-9,147.28
231,3,880,752,685,769,195,-17,195.74
231,5,491,677,253,689,238,-12,238.30
231,7,616,588,389,591,227,-3,227.02
231,8,1505,875,1380,899,125,-24,127.28
231,16,833,885,637,915,196,-30,198.28
231,19,1242,931,1090,963,152,-32,155.33
231,4,1082,550,903,546,179,4,179.04
231,18,844,433,637,420,207,13,207.41
231,6,592,493,359,487,233,6,233.08
231,11,564,513,329,509,235,4,235.03
231,9,1433,546,1291,540,142,6,142.13
231,25,1171,534,1001,528,170,6,170.11
231,13,1015,460,826,448,189,12,189.38
231,21,1721,839,1618,858,103,-19,104.74
231,27,1394,472,1246,459,148,13,148.57
232,1,865,527,669,523,196,4,196.04
232,2,1342,701,1199,710,143,-9,143.28
232,3,881,751,692,767,189,-16,189.68
232,5,492,676,261,688,231,-12,231.31
232,7,610,589,389,592,221,-3,221.02
232,8,1501,875,1379,898,122,-23,124.15
232,16,827,885,636,914,191,-29,193.19
232,19,1238,931,1090,961,148,-30,151.01
232,4,1080,549,906,545,174,4,174.05
232,18,841,433,640,420,201,13,201.42
232,6,588,493,363,488,225,5,225.06
232,11,561,514,333,511,228,3,228.02
232,9,1431,543,1293,536,138,7,138.18
232,25,1168,533,1003,527,165,6,165.11
232,13,1014,461,831,450,183,11,183.33
232,21,1725,839,1624,858,101,-19,102.77
232,27,1393,472,1249,459,144,13,144.59
233,1,863,526,673,522,190,4,190.04
233,2,1340,702,1200,710,140,-8,140.23
233,3,881,749,698,764,183,-15,183.61
233,5,490,676,267,687,223,-11,223.27
233,7,604,590,390,593,214,-3,214.02
233,8,1499,876,1379,898,120,-22,122.00
233,16,822,887,637,915,185,-28,187.11
233,19,1235,932,1091,961,144,-29,146.89
233,4,1079,550,910,547,169,3,169.03
233,18,837,433,642,421,195,12,195.37
233,6,586,492,368,487,218,5,218.06
233,11,559,514,339,511,220,3,220.02
233,9,1429,542,1294,536,135,6,135.13
233,25,1166,533,1005,527,161,6,161.11
233,13,1014,462,837,451,177,11,177.34
233,21,1727,840,1629,858,98,-18,99.64
233,27,1392,473,1252,461,140,12,140.51
234,1,862,526,678,522,184,4,184.04
234,2,1340,701,1204,709,136,-8,136.24
234,3,881,746,704,761,177,-15,177.63
234,5,487,676,271,687,216,-11,216.28
234,7,601,590,394,593,207,-3,207.02
234,8,1496,877,1379,899,117,-22,119.05
234,16,817,889,637,916,180,-27,182.01
234,19,1232,933,1092,961,140,-28,142.77
234,4,1081,551,918,548,163,3,163.03
234,18,834,432,645,420,189,12,189.38
234,6,584,492,373,487,211,5,211.06
234,11,557,514,344,511,213,3,213.02
234,9,1429,541,1298,535,131,6,131.14
234,25,1164,534,1008,529,156,5,156.08
234,13,1013,461,841,451,172,10,172.29
234,21,1729,841,1633,858,96,-17,97.49
234,27,1392,473,1256,461,136,12,136.53
235,1,860,526,681,522,179,4,179.04
235,2,1340,701,1209,708,131,-7,131.19
